,desert,scrubland,grassland,pineoak,subalpine
130,-4.110153967928933,-2.1724317584455632,-1.69366401,-1.1431356332664468,-3.0037873281369345
131,-3.6165557965846657,-1.8533028223622898,-1.504492501,-1.8264773702341899,-0.5299748660715314
132,-4.13546367449362,-2.088200666574799,-1.680969249,-2.9726670165124247,-0.03271948550723506
133,-4.355516102166457,-2.203364511766141,-1.820722902,-2.072921434878849,-1.7256510128224685
134,-4.67261882303561,-2.394023593342308,-1.959877411,-0.9688215258488811,-3.219388109051666
135,-4.745596516080989,-2.723038484796285,-2.0531489,-3.127374348121487,-3.7012913074966254
136,-5.083344604325455,-2.79845281076393,-2.210929507,-3.3143299378800197,-1.8800364444019488
137,-6.225112254271338,-3.214119061693442,-2.56635979,-0.9617283161600415,-0.3851834431013607
138,-6.548171254046244,-3.561634426068831,-2.775077668,-0.7147493796900934,-1.807282654114912
139,-6.976195200692777,-4.113459747725466,-3.030463992,-0.7806960797949098,-0.5082787908703349
140,-7.864737967571366,-4.19786296842392,-3.311595124,-0.8320211912812157,-5.871040049429927
141,-7.865451298997626,-4.570030317532046,-3.373506793,-1.1977945753150536,-0.40403270604484337
142,-7.628164096531465,-4.2856586377322605,-3.2041481,-0.8897199984684367,-3.727422871145252
143,-7.276417433499829,-3.9852719058449977,-3.18685274,-0.9686809898461893,-2.795288697191485
144,-6.542926371668883,-3.537725648507844,-2.755594097,-0.8709291062633094,-3.138104285458637
145,-5.456410423794298,-3.0453415167202134,-2.40540521,-0.7477724958745104,-3.7791000577877663
