,desert,scrubland,grassland,pineoak,subalpine
231,-15.371306632824108,-7.645926819181205,-6.424629726,-1.4403541688001487,-2.8039954732758754
232,-14.73440254518423,-7.706212127428193,-6.109277773,-1.9704372978978406,-2.387713924672065
233,-13.670562826440284,-7.295337783659609,-5.91778729,-1.5436172830980528,-3.1917457948405996
234,-13.800240561343461,-7.526378217148184,-5.668438731,-1.8057404128880654,-2.1197627981395897
235,-13.303262859026473,-6.64436154343125,-5.587154222000001,-1.8056096680617424,-2.062389126126881
236,-12.50557755999279,-6.866409582147017,-5.422044268,-1.7311314044882609,-2.2807112886574084
237,-12.221317425487978,-6.367101450529453,-5.389220077,-1.932764197283678,-2.746236172578254
238,-12.683795584154877,-6.951814844125328,-5.367589505,-1.2435909284504634,-2.0988778431417483
239,-12.040100765030934,-6.588066924177712,-5.290502412,-1.1877954416183751,-2.5946383542069347
240,-12.331211790671777,-6.571942609061537,-5.257723801,-1.9660848571547254,-2.2002448707929663
241,-12.032867309053362,-6.72445742896832,-5.148534733,-1.1857026299799638,-2.649952085537206
242,-11.956009600226457,-6.2671715347694485,-5.27711943,-2.1472586490639745,-2.1355921530767357
243,-12.919170207656242,-7.089051769404002,-5.340422951,-1.515902607443043,-2.1731741209761966
244,-12.971556778819819,-6.873329368276926,-5.342738459,-1.3334699064540214,-2.024844116739642
245,-12.519067960572466,-6.71646130008248,-5.4725432110000005,-1.5403363737357587,-2.487018685337174
246,-12.994897520017075,-7.124602177022929,-5.5807221810000005,-1.465052206771116,-2.547986723875384
247,-12.2237765111069,-6.541107862197813,-5.3880933870000005,-1.6184562080858742,-1.9456859587644157
248,-13.023590564255155,-6.459191653518612,-5.334551081,-2.181334178380752,-2.709354844607931
249,-12.954821298005035,-7.004443701866446,-5.349183946,-2.2237986443290914,-2.662436231457758
250,-12.592035279631785,-6.261832869100715,-5.30745321,-1.5848801592553312,-2.659429043123067
251,-13.061465370788119,-7.031290483200423,-5.651662001,-1.5136219800470376,-2.2331452356602
252,-13.108075434989992,-6.841332068495561,-5.76615897,-1.7460002584521646,-2.2797659015917926
253,-13.678013297624306,-7.153858166612219,-5.783665967,-1.7800353930237847,-2.008000365327289
254,-14.777966555269472,-7.892319051639149,-6.095086471,-2.1618344302299812,-2.9757814100774675
255,-14.944470742949704,-8.573678546569505,-6.289629575,-1.8724879130460033,-3.2663608173409866
256,-14.881676346446255,-7.502576822007741,-6.1647363089999985,-1.8692641858256147,-3.362906292234487
257,-14.737550430125284,-7.4277604273471045,-6.059298403,-1.5072400106179662,-2.423005109306181
258,-13.07679098614949,-7.302651497217436,-5.714973391,-1.7197223007550844,-2.262811584991174
259,-13.301768904842449,-6.552599474951331,-5.5452979220000005,-2.020370579163642,-2.1160124467820305
260,-12.841042546650783,-7.319168974908402,-5.499510572999999,-1.5016149273778396,-2.2005356508248153
261,-13.228864448515424,-7.488877595492789,-5.490615589,-1.3105341795895713,-2.8776615592792534
262,-12.709144438594375,-6.7578997689644,-5.520317159,-2.0230686577495938,-2.5647732162418913
263,-13.376221461872223,-7.299497012071159,-5.548080322000001,-1.6289476388428754,-1.9307019597876698
264,-11.907254506972093,-6.3541385272249755,-4.966673534,-1.748781025774378,-2.65242672107142
265,-12.494380950924716,-6.936806885558032,-5.344871043,-1.3699580025784728,-2.6602109718248603
266,-13.68371568200637,-7.137441014835683,-6.043188885,-1.5075069973403943,-2.654892195523604
267,-15.165717302274322,-8.885053194349364,-6.528218267000001,-1.5630673577955416,-2.969870930408854
268,-15.199445551500707,-7.689602488654368,-6.2046051260000015,-2.359765683838365,-2.6838144288234953
269,-11.391242777634025,-5.71124151864955,-4.839091557,-1.55000541941498,-2.621944704947255
270,-8.91403715330883,-4.826001805074502,-3.925796236,-1.4111608965295352,-1.8073549916833327
271,-11.395529586872518,-6.518435590321193,-4.91363312,-1.8611962320774535,-2.060694439491754
272,-12.597144500705992,-6.319479801992568,-5.122965396000001,-1.7072899704982905,-1.7747964939548841
273,-12.062669578211883,-5.94664293601836,-4.951844575,-1.6775006460594453,-1.871080625772979
274,-11.896460760462931,-5.910950510499203,-4.858845931,-1.6087960909723298,-2.133883399280379
275,-10.812407811972026,-5.8058061351189485,-4.608341854,-1.38360118180321,-2.0162739778214718
276,-9.742872065998588,-5.149904629797184,-4.208664368,-1.2439455566580013,-2.185321679673939
277,-10.130051888828543,-5.400380290654042,-4.365335003,-1.5283208010814153,-2.13048260798636
278,-11.148731755751719,-5.691995407652152,-4.731341703,-1.5967371169037639,-1.6869895173169311
279,-10.93880299535281,-6.250571629415628,-4.723304962,-1.4500822262311455,-1.8309728896244655
280,-11.35453547854437,-6.109705876666958,-4.689257925,-1.7470549722636752,-2.1490479481034632
281,-11.254336623137725,-5.903351575959553,-4.651512391,-1.7613886677940764,-1.7336027605769075
282,-11.207533133726765,-5.9477821080170825,-4.589865206,-1.2280537455847924,-2.4160989832369277
283,-10.44698433532812,-5.8930808246834605,-4.508930925,-1.5593896701632415,-2.0011179098472596
284,-10.504838330585267,-5.179223986065195,-4.289971683,-1.5504201722418443,-1.6201705409332936
285,-10.111950362406144,-5.5991329973446105,-4.20309991,-0.9834918259930981,-1.6979967737745694
286,-10.148141835150625,-5.422096401827732,-4.353139274,-1.531828447988799,-2.0418396759548316
287,-10.326172547681544,-5.551916547209584,-4.4700579430000005,-1.0026519580147712,-1.692951017426373
288,-10.747403779957692,-5.4184355773849155,-4.419792372,-1.7901914532585586,-2.004610585006162
289,-10.547846113337053,-6.157522154721853,-4.561105317,-1.1382669057111896,-1.7939040156571648
290,-5.617487868835711,-8.630461397809173,-4.709316444,-3.743952484967394,-4.917210044191507
